t_true_ms,t_release_ms,t_response_sent_ms,overshoot_ms,send_overhead_ms,spin_iters
55.49308100307826,150.00032000170904,150.12671000295086,0.0003200017090476681,0.1263900012418162,11416
55.072668998036534,150.00024199980544,150.13170000020182,0.0002419998054448147,0.13145800039637834,10132
46.177256997907534,150.00024899927666,150.12090799791622,0.00024899927666965915,0.12065899863955565,8402
43.155882998689776,150.00026999769034,150.13855199867976,0.0002699976903441925,0.13828200098942034,8032
51.243114001408685,150.00041700113798,150.2376179996645,0.00041700113798115446,0.2372009985265322,3448
54.46094400031143,150.00035100092646,150.13015200020163,0.0003510009264628966,0.12980099927517585,7166
73.82149499972002,150.00023700122256,150.12458500132198,0.00023700122256387068,0.12434800009941682,11594
63.570733000233304,150.00034300101106,150.13171100144973,0.0003430010110661019,0.1313680004386697,9044
59.82592700092937,150.00059900194174,150.182309000229,0.0005990019417423387,0.18170999828726053,3200
59.06414700075402,150.00022900130716,150.12126500005252,0.000229001307167076,0.12103599874535576,10433
49.145174998557195,150.00035200137063,150.14878700094414,0.0003520013706348468,0.14843499957351014,6232
49.61208199893008,150.00017499914975,150.12029300123686,0.00017499914975460662,0.12011800208711065,10863
50.479276997066336,150.0007429967809,150.23113199640648,0.0007429967809058358,0.2303889996255748,2849
66.79236299896729,150.01896700050565,150.14878799775033,0.018967000505659692,0.12982099724467844,10539
72.04179499967722,150.00040900122258,150.12214300077176,0.0004090012225843598,0.1217339995491784,10094
63.72641399866552,150.0004240006092,150.15876300094533,0.0004240006092059989,0.15833900033612736,5485
56.38413600172498,150.00030399824027,150.14880200033076,0.00030399824027527167,0.14849800209049135,5991
64.60860199877061,150.00021100058802,150.1125700015109,0.0002110005880295862,0.1123590009228792,8870
61.339908999798354,150.00090200192062,150.2517139997508,0.0009020019206273933,0.2508119978301693,2945
67.21411899707164,150.00029799921322,150.11739799956558,0.00029799921322237743,0.1171000003523659,10943
68.38643999799388,150.0003180008207,150.1305109995883,0.00031800082070376767,0.1301929987675976,8317
64.25543700242997,150.0004350018571,150.1452180018532,0.00043500185711864425,0.1447829999960959,6655
63.013689999934286,150.00027399946703,150.13439199901768,0.0002739994670319934,0.13411799955065362,8218
48.359548000007635,150.00556799714104,150.23415199902956,0.005567997141048275,0.22858400188852102,3411
46.068497002124786,150.0001999993401,150.12682100132224,0.00019999934011694087,0.1266210019821301,9076
47.41411000213702,150.0002080028935,150.1204960004543,0.00020800289349254264,0.12028799756080844,12018
64.52085899945814,150.00020099978428,150.12228400155436,0.0002009997842888911,0.12208300177007914,11292
64.52260300284252,150.00097500160336,150.26951900290442,0.0009750016033704956,0.26854400130105205,1793
44.829623999248724,150.0002439970558,150.12519499941845,0.00024399705580990805,0.12495100236264989,4905
37.76902499885182,150.00036600031308,150.12641999783227,0.00036600031308453573,0.12605399751919322,8217
44.99623700030497,150.0003269975423,150.13931899738964,0.0003269975422937055,0.13899199984734878,7254
45.964572000229964,150.00021499872673,150.1231080001162,0.00021499872673858,0.12289300138945691,11128
58.87253300170414,150.0002710017725,150.13454899963108,0.00027100177249494983,0.13427799785858952,10809
57.16781600131071,150.00030000010156,150.1407459982147,0.0003000001015662779,0.14044599811313674,7860
53.04245599836577,150.00036600031308,150.13724800155615,0.00036600031308453573,0.13688200124306604,7688
53.897293997579254,150.00024499749998,150.15220699933707,0.00024499749998185827,0.15196200183709152,5358
37.62958799779881,150.00027000132832,150.1768499983882,0.0002700013283229996,0.17657999705988914,7752
44.51247000179137,150.00025000335881,150.12332800324657,0.00025000335882041647,0.12307799988775514,9597
38.049316997785354,150.00050399976317,150.21299899672158,0.0005039997631739457,0.21249499695841223,4622
58.67471600140561,150.0002319990017,150.126005999482,0.00023199900170411958,0.1257740004803054,10038
52.76283700004569,150.00041199891712,150.12658499836107,0.00041199891712140335,0.126172999443952,7562
46.24924299787381,150.0006959977327,150.21329299997888,0.0006959977326970179,0.21259700224618427,4007
40.05691799829947,150.000502999319,150.1903440002934,0.0005029993190019955,0.18984100097441114,3497
57.62143800166086,150.0002390021109,150.11548199981917,0.00023900211090777113,0.11524299770826474,9521
57.323003999044886,150.0002479988325,150.12467799897422,0.00024799883249770893,0.12443000014172867,7777
